shoulder_asymetry,head_tilt,head_forward,shoulder_rotation,torso_lean,torso_lean_side,shoulder_width,head_to_shoulder_ratio,avg_visibility,label,timestamp
0.030866920948028564,0.010950148105621338,0.00962325930595398,0.4525766968727112,0.3842387795448303,0.0015062391757965088,0.4525766968727112,0.00962325930595398,0.9985593676567077,correct,2025-11-05T09:46:54.949378
0.027095437049865723,0.011524319648742676,0.00997970998287201,0.4428846538066864,0.38733240962028503,0.005824461579322815,0.4428846538066864,0.00997970998287201,0.9984219193458557,correct,2025-11-05T09:46:55.260619
0.023889124393463135,0.008390098810195923,0.011020064353942871,0.44448375701904297,0.3901976943016052,0.004280567169189453,0.44448375701904297,0.011020064353942871,0.9983349204063415,correct,2025-11-05T09:46:55.560448
0.020919740200042725,0.006266683340072632,0.007841289043426514,0.4431546628475189,0.39078208804130554,0.00025056302547454834,0.4431546628475189,0.007841289043426514,0.998289680480957,correct,2025-11-05T09:46:55.852461
0.017466247081756592,0.004749178886413574,0.007730454206466675,0.44017326831817627,0.3903392553329468,0.0034431517124176025,0.44017326831817627,0.007730454206466675,0.9982872843742371,correct,2025-11-05T09:46:56.155394
0.015965521335601807,0.0038753151893615723,0.002440139651298523,0.4422267973423004,0.39146941900253296,0.00952504575252533,0.4422267973423004,0.002440139651298523,0.9982728481292724,correct,2025-11-05T09:46:56.483717
0.013271212577819824,0.003660827875137329,0.011565342545509338,0.439989298582077,0.3934670388698578,0.001167193055152893,0.439989298582077,0.011565342545509338,0.9982222318649292,correct,2025-11-05T09:46:56.760620
0.009559154510498047,0.0010845959186553955,0.004145719110965729,0.44115038216114044,0.3953040540218353,0.010406337678432465,0.44115038216114044,0.004145719110965729,0.9981647729873657,correct,2025-11-05T09:46:57.059086
0.008750975131988525,0.0012694001197814941,0.00475417822599411,0.4423314481973648,0.3990955054759979,0.006064139306545258,0.4423314481973648,0.00475417822599411,0.9977300286293029,correct,2025-11-05T09:46:57.339228
0.009396791458129883,0.0027925968170166016,0.003572218120098114,0.4492642432451248,0.4045930802822113,0.00782986730337143,0.4492642432451248,0.003572218120098114,0.9978375792503357,correct,2025-11-05T09:46:57.647914
0.014201104640960693,4.696846008300781e-05,0.0032391101121902466,0.44911989569664,0.4052487313747406,0.009172961115837097,0.44911989569664,0.0032391101121902466,0.9978073954582214,correct,2025-11-05T09:46:57.954067
0.01512843370437622,0.00023111701011657715,0.002705194056034088,0.44995351135730743,0.40205490589141846,0.01242106407880783,0.44995351135730743,0.002705194056034088,0.9977273225784302,correct,2025-11-05T09:46:58.211271
0.009737610816955566,0.0007266700267791748,0.0003516972064971924,0.45287564396858215,0.4016542136669159,0.0044413357973098755,0.45287564396858215,0.0003516972064971924,0.9978497266769409,correct,2025-11-05T09:46:58.570211
0.008058905601501465,0.0016462206840515137,0.0011318251490592957,0.4477599710226059,0.3961711525917053,0.010067351162433624,0.4477599710226059,0.0011318251490592957,0.9977793455123901,correct,2025-11-05T09:46:58.836884
0.014265656471252441,0.005864351987838745,0.0048673152923583984,0.4480915665626526,0.392778217792511,0.00029709935188293457,0.4480915665626526,0.0048673152923583984,0.997925078868866,correct,2025-11-05T09:46:59.129022
0.014735400676727295,0.008935540914535522,0.009406939148902893,0.44447600841522217,0.3878171145915985,0.009952068328857422,0.44447600841522217,0.009406939148902893,0.9981544494628907,correct,2025-11-05T09:46:59.417230
0.016466617584228516,0.010458499193191528,0.008869126439094543,0.4501050114631653,0.38476940989494324,0.010620802640914917,0.4501050114631653,0.008869126439094543,0.9983452796936035,correct,2025-11-05T09:46:59.758570
0.0186309814453125,0.009849965572357178,0.00850050151348114,0.4506467878818512,0.3870071470737457,0.0061857253313064575,0.4506467878818512,0.00850050151348114,0.9983461022377014,correct,2025-11-05T09:47:00.036554
0.01829993724822998,0.00876528024673462,0.00643429160118103,0.44950270652770996,0.38735732436180115,0.008709490299224854,0.44950270652770996,0.00643429160118103,0.9983515262603759,correct,2025-11-05T09:47:00.328188
0.015803277492523193,0.006197214126586914,0.0031966716051101685,0.4508942663669586,0.3884761333465576,0.01250411570072174,0.4508942663669586,0.0031966716051101685,0.998212742805481,correct,2025-11-05T09:47:00.648905
0.016822993755340576,0.005979001522064209,0.0020402371883392334,0.45033448934555054,0.3875989615917206,0.012609541416168213,0.45033448934555054,0.0020402371883392334,0.9982797026634216,correct,2025-11-05T09:47:00.938343
0.019262313842773438,0.010017365217208862,0.006740346550941467,0.44638335704803467,0.3862397372722626,0.004859864711761475,0.44638335704803467,0.006740346550941467,0.9984297156333923,correct,2025-11-05T09:47:01.324185
0.01981520652770996,0.011041998863220215,0.008828982710838318,0.4468744695186615,0.3868824243545532,0.008296415209770203,0.4468744695186615,0.008828982710838318,0.9985983371734619,correct,2025-11-05T09:47:01.614083
0.01431119441986084,0.009595364332199097,0.008540183305740356,0.4401233494281769,0.38547685742378235,0.003016754984855652,0.4401233494281769,0.008540183305740356,0.9985123157501221,correct,2025-11-05T09:47:01.906947
0.00628739595413208,0.004468560218811035,0.005152806639671326,0.4362064301967621,0.38690394163131714,0.0014267116785049438,0.4362064301967621,0.005152806639671326,0.9985407710075378,correct,2025-11-05T09:47:02.264919
0.0014592409133911133,0.0030767619609832764,0.007717788219451904,0.4439361095428467,0.3912888169288635,0.00328981876373291,0.4439361095428467,0.007717788219451904,0.9983284831047058,correct,2025-11-05T09:47:02.556736
0.0015671849250793457,0.003266245126724243,0.006999671459197998,0.44463786482810974,0.39282864332199097,0.0033825188875198364,0.44463786482810974,0.006999671459197998,0.9982106208801269,correct,2025-11-05T09:47:02.852052
0.0011473298072814941,0.002171456813812256,0.0065934062004089355,0.4412258565425873,0.3960215151309967,0.0010681003332138062,0.4412258565425873,0.0065934062004089355,0.9978001713752747,correct,2025-11-05T09:47:03.195039
0.0012420415878295898,0.000280231237411499,0.006379321217536926,0.4389192759990692,0.3963436186313629,0.0017592161893844604,0.4389192759990692,0.006379321217536926,0.9971823811531066,correct,2025-11-05T09:47:03.550304
0.0009288787841796875,0.0009385347366333008,0.0027000680565834045,0.4335404485464096,0.38930490612983704,0.002257533371448517,0.4335404485464096,0.0027000680565834045,0.996961522102356,correct,2025-11-05T09:47:03.829548
0.009356200695037842,0.002147585153579712,0.0018073171377182007,0.42427903413772583,0.3823942244052887,0.00697249174118042,0.42427903413772583,0.0018073171377182007,0.9965410709381104,correct,2025-11-05T09:47:04.183565
0.009134113788604736,0.001462697982788086,0.0018990933895111084,0.4205743074417114,0.37817853689193726,0.013689756393432617,0.4205743074417114,0.0018990933895111084,0.9964987158775329,correct,2025-11-05T09:47:04.456973
0.008815407752990723,0.002632737159729004,0.002074599266052246,0.4220932126045227,0.36643368005752563,0.015521854162216187,0.4220932126045227,0.002074599266052246,0.9968696236610413,correct,2025-11-05T09:47:04.751272
0.012680470943450928,0.006000250577926636,0.0017729252576828003,0.4229607582092285,0.36125072836875916,0.008114546537399292,0.4229607582092285,0.0017729252576828003,0.9969435334205627,correct,2025-11-05T09:47:05.179387
0.015770137310028076,0.006729036569595337,0.004166275262832642,0.4245244562625885,0.37114718556404114,0.006442740559577942,0.4245244562625885,0.004166275262832642,0.9968689680099487,correct,2025-11-05T09:47:05.494847
0.012922227382659912,0.00848039984703064,0.007065221667289734,0.43668419122695923,0.37510448694229126,0.010779231786727905,0.43668419122695923,0.007065221667289734,0.9970377087593079,correct,2025-11-05T09:47:05.837062
0.017789602279663086,0.006248295307159424,0.005666181445121765,0.4438631534576416,0.3820090889930725,0.00924009084701538,0.4438631534576416,0.005666181445121765,0.9975573539733886,correct,2025-11-05T09:47:06.152039
0.02133256196975708,0.006064653396606445,0.005728304386138916,0.4467408061027527,0.3840128779411316,0.005296379327774048,0.4467408061027527,0.005728304386138916,0.9977799534797669,correct,2025-11-05T09:47:06.473637
0.016910970211029053,0.008714020252227783,0.006560459733009338,0.44473206996917725,0.3909265100955963,0.008032023906707764,0.44473206996917725,0.006560459733009338,0.9978203415870667,correct,2025-11-05T09:47:06.812708
0.010529696941375732,0.00727534294128418,0.007363870739936829,0.4444630444049835,0.3895987868309021,0.003293469548225403,0.4444630444049835,0.007363870739936829,0.9980420231819153,correct,2025-11-05T09:47:07.119460
0.009661972522735596,0.0033758580684661865,0.010523557662963867,0.44356703758239746,0.3915477693080902,0.0056285858154296875,0.44356703758239746,0.010523557662963867,0.9982423067092896,correct,2025-11-05T09:47:07.421734
0.008754134178161621,0.0027633309364318848,0.009483784437179565,0.44207364320755005,0.3930476903915405,0.005753248929977417,0.44207364320755005,0.009483784437179565,0.9983491778373719,correct,2025-11-05T09:47:07.702638
0.0059697628021240234,0.0038327276706695557,0.004980847239494324,0.4409352242946625,0.39513131976127625,0.00968603789806366,0.4409352242946625,0.004980847239494324,0.9983590722084046,correct,2025-11-05T09:47:08.055736
0.008452832698822021,0.004530578851699829,0.0006508082151412964,0.44294828176498413,0.3928224444389343,0.012206405401229858,0.44294828176498413,0.0006508082151412964,0.9982592701911926,correct,2025-11-05T09:47:08.386274
0.014324843883514404,0.005904078483581543,0.0038532912731170654,0.4462469220161438,0.39165714383125305,0.006364881992340088,0.4462469220161438,0.0038532912731170654,0.9981577515602111,correct,2025-11-05T09:47:08.656131
0.020874977111816406,0.009835094213485718,0.008571520447731018,0.44577330350875854,0.38258886337280273,0.0062580406665802,0.44577330350875854,0.008571520447731018,0.9983024001121521,correct,2025-11-05T09:47:09.009763
0.02920609712600708,0.009857147932052612,0.01251596212387085,0.4415496587753296,0.384808748960495,0.016823649406433105,0.4415496587753296,0.01251596212387085,0.9984221696853638,correct,2025-11-05T09:47:09.378764
0.03154420852661133,0.010968804359436035,0.013337522745132446,0.44426873326301575,0.38731950521469116,0.01578165590763092,0.44426873326301575,0.013337522745132446,0.9984904289245605,correct,2025-11-05T09:47:09.691943
0.02552241086959839,0.011051058769226074,0.013884201645851135,0.43942534923553467,0.3824835419654846,0.0012447834014892578,0.43942534923553467,0.013884201645851135,0.9983936429023743,correct,2025-11-05T09:47:10.006887
0.016606807708740234,0.008978188037872314,0.010872438549995422,0.4374135136604309,0.3889286518096924,0.0007241666316986084,0.4374135136604309,0.010872438549995422,0.9983380317687989,correct,2025-11-05T09:47:10.346284
0.011245429515838623,0.005520910024642944,0.006816074252128601,0.44137394428253174,0.39223432540893555,0.0013144612312316895,0.44137394428253174,0.006816074252128601,0.998183274269104,correct,2025-11-05T09:47:10.646934
0.00353240966796875,0.0043825507164001465,0.009558841586112976,0.4356117248535156,0.3904895484447479,0.004059344530105591,0.4356117248535156,0.009558841586112976,0.99805908203125,correct,2025-11-05T09:47:10.989321
0.017257332801818848,0.03758805990219116,0.03543776273727417,0.4453312158584595,0.39136016368865967,0.02163410186767578,0.4453312158584595,0.03543776273727417,0.9969333529472351,bad_head_position,2025-11-05T09:47:12.890807
0.0302354097366333,0.049093157052993774,0.04333268105983734,0.4336685836315155,0.39116403460502625,0.031528279185295105,0.4336685836315155,0.04333268105983734,0.9972423195838929,bad_head_position,2025-11-05T09:47:13.449460
0.037283241748809814,0.055743128061294556,0.055570632219314575,0.4336356222629547,0.3916154205799103,0.05272383987903595,0.4336356222629547,0.055570632219314575,0.9969610571861267,bad_head_position,2025-11-05T09:47:13.950069
0.045487403869628906,0.06306886672973633,0.06446127593517303,0.43121618032455444,0.38474953174591064,0.06461593508720398,0.43121618032455444,0.06446127593517303,0.9969979047775268,bad_head_position,2025-11-05T09:47:14.324514
0.05625951290130615,0.07233420014381409,0.08062247931957245,0.4321430027484894,0.38348135352134705,0.07837702333927155,0.4321430027484894,0.08062247931957245,0.9974546313285828,bad_head_position,2025-11-05T09:47:14.821199
0.06051003932952881,0.07027241587638855,0.09800279140472412,0.4346371293067932,0.38210320472717285,0.10168769955635071,0.4346371293067932,0.09800279140472412,0.997394859790802,bad_head_position,2025-11-05T09:47:15.223233
0.06065553426742554,0.07329663634300232,0.08992782235145569,0.4413420557975769,0.36413851380348206,0.09338489174842834,0.4413420557975769,0.08992782235145569,0.997784686088562,bad_head_position,2025-11-05T09:47:15.683250
0.055842459201812744,0.07838994264602661,0.07687981426715851,0.4507230222225189,0.3556879758834839,0.07413320243358612,0.4507230222225189,0.07687981426715851,0.9980524182319641,bad_head_position,2025-11-05T09:47:16.095319
0.04546290636062622,0.06887364387512207,0.05887390673160553,0.46342334151268005,0.3376045823097229,0.0627811998128891,0.46342334151268005,0.05887390673160553,0.9983529329299927,bad_head_position,2025-11-05T09:47:16.502279
0.03939628601074219,0.05284661054611206,0.04573771357536316,0.4659497141838074,0.322360098361969,0.04549732804298401,0.4659497141838074,0.04573771357536316,0.9987104892730713,bad_head_position,2025-11-05T09:47:16.979985
0.04835629463195801,0.02672135829925537,0.024074986577033997,0.4533933699131012,0.28215253353118896,0.013830378651618958,0.4533933699131012,0.024074986577033997,0.9987894654273987,bad_head_position,2025-11-05T09:47:17.426690
0.04604971408843994,0.009080559015274048,0.01781436800956726,0.44316837191581726,0.2800402045249939,0.020762726664543152,0.44316837191581726,0.01781436800956726,0.99858238697052,bad_head_position,2025-11-05T09:47:17.861213
0.04032707214355469,0.0025358200073242188,0.0057990700006484985,0.44738852977752686,0.2632790803909302,0.0049773454666137695,0.44738852977752686,0.0057990700006484985,0.9984763860702515,bad_head_position,2025-11-05T09:47:18.277594
0.023572325706481934,0.002714097499847412,0.018022745847702026,0.45597028732299805,0.24969422817230225,0.0279085636138916,0.45597028732299805,0.018022745847702026,0.9974947452545166,bad_head_position,2025-11-05T09:47:18.676454
0.012215733528137207,0.014488637447357178,0.03397488594055176,0.4562756419181824,0.2852030396461487,0.04346102476119995,0.4562756419181824,0.03397488594055176,0.9949393033981323,bad_head_position,2025-11-05T09:47:19.056149
0.0011693239212036133,0.02526766061782837,0.04910123348236084,0.4405626952648163,0.3179503083229065,0.04433657228946686,0.4405626952648163,0.04910123348236084,0.9876656889915466,bad_head_position,2025-11-05T09:47:19.516080
0.014031052589416504,0.03513991832733154,0.06868280470371246,0.44088903069496155,0.3007153868675232,0.09057505428791046,0.44088903069496155,0.06868280470371246,0.9858970761299133,bad_head_position,2025-11-05T09:47:19.888025
0.021131038665771484,0.031944483518600464,0.0719446986913681,0.4466136693954468,0.3194473385810852,0.09189379215240479,0.4466136693954468,0.0719446986913681,0.984744393825531,bad_head_position,2025-11-05T09:47:20.414282
0.02157890796661377,0.033122122287750244,0.07754310965538025,0.44158679246902466,0.2975442409515381,0.11118826270103455,0.44158679246902466,0.07754310965538025,0.9855488061904907,bad_head_position,2025-11-05T09:47:20.821633
0.017168760299682617,0.044508397579193115,0.08985605835914612,0.433613657951355,0.3197877109050751,0.10264840722084045,0.433613657951355,0.08985605835914612,0.9886436223983764,bad_head_position,2025-11-05T09:47:21.403179
0.03468853235244751,0.06053429841995239,0.10585711896419525,0.43496081233024597,0.3313198983669281,0.10311560332775116,0.43496081233024597,0.10585711896419525,0.9859541416168213,bad_head_position,2025-11-05T09:47:22.021325
0.04717928171157837,0.07125353813171387,0.10769620537757874,0.4307859539985657,0.33790773153305054,0.11720225214958191,0.4307859539985657,0.10769620537757874,0.9848056554794311,bad_head_position,2025-11-05T09:47:22.533194
0.05232757329940796,0.08196842670440674,0.11159354448318481,0.4351920485496521,0.3796399235725403,0.12171652913093567,0.4351920485496521,0.11159354448318481,0.9802424430847168,bad_head_position,2025-11-05T09:47:23.049319
0.053413212299346924,0.09427022933959961,0.10378599166870117,0.43329912424087524,0.3926370143890381,0.11091282963752747,0.43329912424087524,0.10378599166870117,0.9845483303070068,bad_head_position,2025-11-05T09:47:23.517588
0.013251125812530518,0.03411462903022766,0.05072090029716492,0.42973557114601135,0.384229838848114,0.05682365596294403,0.42973557114601135,0.05072090029716492,0.959623646736145,bad_head_position,2025-11-05T09:47:24.742957
0.012829840183258057,0.03405416011810303,0.036942169070243835,0.4228299558162689,0.22315916419029236,0.028539195656776428,0.4228299558162689,0.036942169070243835,0.9688699245452881,bad_head_position,2025-11-05T09:47:25.308920
0.0009538531303405762,0.0169222354888916,0.024316653609275818,0.41896936297416687,0.23888519406318665,0.012302324175834656,0.41896936297416687,0.024316653609275818,0.9714133262634277,bad_head_position,2025-11-05T09:47:25.758754
0.010398149490356445,0.0028275251388549805,0.022205114364624023,0.4223581552505493,0.3475829064846039,0.020329922437667847,0.4223581552505493,0.022205114364624023,0.9468742132186889,bad_head_position,2025-11-05T09:47:26.247367
0.015745878219604492,0.0006081461906433105,0.015601038932800293,0.4222124516963959,0.32949063181877136,0.015034839510917664,0.4222124516963959,0.015601038932800293,0.9314987421035766,bad_head_position,2025-11-05T09:47:26.706617
0.0236738920211792,0.013680815696716309,0.01125265657901764,0.40496760606765747,0.3417763113975525,0.013622194528579712,0.40496760606765747,0.01125265657901764,0.9302220702171325,bad_head_position,2025-11-05T09:47:27.102624
0.02330172061920166,0.029136359691619873,0.025889024138450623,0.40555888414382935,0.3715720772743225,0.02851584553718567,0.40555888414382935,0.025889024138450623,0.9576943993568421,bad_head_position,2025-11-05T09:47:27.542170
0.03022533655166626,0.032854437828063965,0.03677445650100708,0.4071292579174042,0.3399732708930969,0.04111240804195404,0.4071292579174042,0.03677445650100708,0.9751368641853333,bad_head_position,2025-11-05T09:47:27.972478
0.041561007499694824,0.04048839211463928,0.05386538803577423,0.38393476605415344,0.31480681896209717,0.062384024262428284,0.38393476605415344,0.05386538803577423,0.9816672325134277,bad_head_position,2025-11-05T09:47:28.416095
0.030209481716156006,0.035896629095077515,0.03693971037864685,0.41305458545684814,0.36472854018211365,0.03788477182388306,0.41305458545684814,0.03693971037864685,0.9894116044044494,bad_head_position,2025-11-05T09:47:28.908286
0.03474688529968262,0.07708129286766052,0.12157605588436127,0.432969868183136,0.394004225730896,0.10612764954566956,0.432969868183136,0.12157605588436127,0.9807162523269654,bad_head_position,2025-11-05T09:47:30.706069
0.03980123996734619,0.08366546034812927,0.13571111857891083,0.43298909068107605,0.33120936155319214,0.13543052971363068,0.43298909068107605,0.13571111857891083,0.9700254201889038,bad_head_position,2025-11-05T09:47:31.157997
0.04347407817840576,0.08216258883476257,0.1415853351354599,0.4356576204299927,0.3090197443962097,0.14596158266067505,0.4356576204299927,0.1415853351354599,0.9741838812828064,bad_head_position,2025-11-05T09:47:31.588418
0.045769691467285156,0.08607584238052368,0.1365761011838913,0.43628332018852234,0.3196702003479004,0.1263607293367386,0.43628332018852234,0.1365761011838913,0.9770697474479675,bad_head_position,2025-11-05T09:47:31.897476
0.07346653938293457,0.0815165638923645,0.10622900724411011,0.4509516954421997,0.37090256810188293,0.13242971897125244,0.4509516954421997,0.10622900724411011,0.9963331818580627,bad_head_position,2025-11-05T09:47:33.849127
0.06986653804779053,0.08205413818359375,0.10448089241981506,0.45417100191116333,0.3856757879257202,0.1065928041934967,0.45417100191116333,0.10448089241981506,0.99720139503479,bad_head_position,2025-11-05T09:47:34.156793
0.06342500448226929,0.081946462392807,0.09199491143226624,0.44925814867019653,0.40469256043434143,0.09454229474067688,0.44925814867019653,0.09199491143226624,0.997625195980072,bad_head_position,2025-11-05T09:47:34.510088
0.04360485076904297,0.07173141837120056,0.0690392553806305,0.450136661529541,0.40651726722717285,0.06655246019363403,0.450136661529541,0.0690392553806305,0.997952663898468,bad_head_position,2025-11-05T09:47:34.965223
0.0012454986572265625,0.02173459529876709,0.003800787031650543,0.46163706481456757,0.40205398201942444,0.023756183683872223,0.46163706481456757,0.003800787031650543,0.9974978566169739,bad_head_position,2025-11-05T09:47:36.096196
0.004450857639312744,0.014222681522369385,0.005583018064498901,0.4279024004936218,0.39960452914237976,0.020218640565872192,0.4279024004936218,0.005583018064498901,0.9697784066200257,bad_head_position,2025-11-05T09:47:38.206447
0.0030904412269592285,0.022321879863739014,0.02095259726047516,0.4319581985473633,0.4093168377876282,0.01322510838508606,0.4319581985473633,0.02095259726047516,0.9616464614868164,bad_head_position,2025-11-05T09:47:39.051602
0.023718416690826416,0.02790701389312744,0.04467073082923889,0.4094035029411316,0.3987014889717102,0.0523887574672699,0.4094035029411316,0.04467073082923889,0.9734780430793762,bad_head_position,2025-11-05T09:47:39.620413
0.03860265016555786,0.03961095213890076,0.060885801911354065,0.4338754713535309,0.422971248626709,0.07280896604061127,0.4338754713535309,0.060885801911354065,0.9780330538749695,bad_head_position,2025-11-05T09:47:41.703838
0.04915124177932739,0.049394845962524414,0.06960155814886093,0.4380551427602768,0.4209197163581848,0.08012808114290237,0.4380551427602768,0.06960155814886093,0.9645597338676453,bad_head_position,2025-11-05T09:47:42.081843
0.05278921127319336,0.047789156436920166,0.07048657536506653,0.44092702865600586,0.4165158271789551,0.0818297266960144,0.44092702865600586,0.07048657536506653,0.9625979661941528,bad_head_position,2025-11-05T09:47:42.404341
0.039098262786865234,0.062498509883880615,0.07676717638969421,0.4429270029067993,0.39938753843307495,0.08358997106552124,0.4429270029067993,0.07676717638969421,0.9902879595756531,bad_head_position,2025-11-05T09:47:43.992459
0.04116779565811157,0.06676623225212097,0.08180248737335205,0.4484418034553528,0.39065444469451904,0.09755131602287292,0.4484418034553528,0.08180248737335205,0.9931517601013183,bad_head_position,2025-11-05T09:47:44.286568
0.035387635231018066,0.06869485974311829,0.07835277915000916,0.4512232542037964,0.3613319993019104,0.09791511297225952,0.4512232542037964,0.07835277915000916,0.995466148853302,bad_head_position,2025-11-05T09:47:44.741100
